Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001400400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,,,6.9,8.4,"3,703","(37.8482107572, -122.257462758)",HLTHOUT,PHLTH,0653000,06001400400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001400500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,,,7.8,9.6,"3,517","(37.848516766, -122.264744499)",HLTHOUT,PHLTH,0653000,06001400500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001400600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,,,8.8,11.0,"1,571","(37.8419909413, -122.264888135)",HLTHOUT,PHLTH,0653000,06001400600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001400700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,11.6,13.5,"4,206","(37.8417578729, -122.272313558)",HLTHOUT,PHLTH,0653000,06001400700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001400800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.6,10.6,"3,594","(37.8454493118, -122.283380317)",HLTHOUT,PHLTH,0653000,06001400800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001400900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.0,,,9.1,11.0,"2,302","(37.8394668631, -122.280243655)",HLTHOUT,PHLTH,0653000,06001400900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.7,,,12.8,14.8,"5,678","(37.8312170829, -122.271962472)",HLTHOUT,PHLTH,0653000,06001401000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,7.9,9.6,"4,156","(37.830483644, -122.263864451)",HLTHOUT,PHLTH,0653000,06001401100,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,,,7.7,9.6,"2,416","(37.8305978464, -122.257907077)",HLTHOUT,PHLTH,0653000,06001401200,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.2,,,14.3,16.1,"3,528","(37.8180998654, -122.26671323)",HLTHOUT,PHLTH,0653000,06001401300,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.8,,,15.9,17.6,"4,314","(37.8207388729, -122.273375819)",HLTHOUT,PHLTH,0653000,06001401400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,,,12.1,14.8,"2,630","(37.8229231886, -122.280635775)",HLTHOUT,PHLTH,0653000,06001401500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,,,14.2,17.1,"2,163","(37.8173715775, -122.281482559)",HLTHOUT,PHLTH,0653000,06001401600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,,,11.3,13.1,"2,667","(37.8211269876, -122.313863695)",HLTHOUT,PHLTH,0653000,06001401700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001401800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,,,13.0,15.7,"1,703","(37.8095319996, -122.298235956)",HLTHOUT,PHLTH,0653000,06001401800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,,,14.7,17.2,"2,385","(37.8063512715, -122.296307505)",HLTHOUT,PHLTH,0653000,06001402200,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,,,16.3,19.6,"2,351","(37.8120310029, -122.282456902)",HLTHOUT,PHLTH,0653000,06001402400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,,,16.8,20.0,"1,784","(37.8057305727, -122.284780299)",HLTHOUT,PHLTH,0653000,06001402500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,,,16.7,20.2,"1,151","(37.8042711415, -122.279954122)",HLTHOUT,PHLTH,0653000,06001402600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.1,,,13.9,16.3,"1,569","(37.8103872369, -122.276991413)",HLTHOUT,PHLTH,0653000,06001402700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.2,,,15.6,19.0,"3,345","(37.8087183483, -122.271500296)",HLTHOUT,PHLTH,0653000,06001402800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001402900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.0,,,12.7,15.3,"1,434","(37.8071501174, -122.266809906)",HLTHOUT,PHLTH,0653000,06001402900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,,,17.3,22.8,"2,788","(37.8004265176, -122.270732006)",HLTHOUT,PHLTH,0653000,06001403000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.3,13.3,"2,238","(37.802274258, -122.275500873)",HLTHOUT,PHLTH,0653000,06001403100,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,9.6,12.3,"4,054","(37.7945364073, -122.266406945)",HLTHOUT,PHLTH,0653000,06001403300,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,9.9,12.0,"4,146","(37.8046228169, -122.258974472)",HLTHOUT,PHLTH,0653000,06001403400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,,,11.3,13.4,"4,374","(37.8177295242, -122.260076671)",HLTHOUT,PHLTH,0653000,06001403501,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,,,8.6,10.1,"1,991","(37.8159605659, -122.256940457)",HLTHOUT,PHLTH,0653000,06001403502,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,8.0,9.5,"4,482","(37.8135127365, -122.253492011)",HLTHOUT,PHLTH,0653000,06001403600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403701,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,,,7.5,9.4,"2,587","(37.8112133952, -122.258665587)",HLTHOUT,PHLTH,0653000,06001403701,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403702,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,,,6.7,8.1,"1,724","(37.8095264638, -122.252080414)",HLTHOUT,PHLTH,0653000,06001403702,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,,,6.4,7.9,"3,461","(37.8148342775, -122.241623174)",HLTHOUT,PHLTH,0653000,06001403800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001403900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,,,7.5,9.2,"3,584","(37.8171931833, -122.24875412)",HLTHOUT,PHLTH,0653000,06001403900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,,,6.8,8.2,"2,819","(37.8232773905, -122.253654283)",HLTHOUT,PHLTH,0653000,06001404000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,,,6.8,8.3,"2,929","(37.8300771924, -122.249795171)",HLTHOUT,PHLTH,0653000,06001404101,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,8.5,11.7,"2,283","(37.8260218695, -122.251066751)",HLTHOUT,PHLTH,0653000,06001404102,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.0,,,7.0,9.4,"3,483","(37.8361076124, -122.234465036)",HLTHOUT,PHLTH,0653000,06001404200,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,,,6.7,8.8,"3,218","(37.8454444031, -122.238197183)",HLTHOUT,PHLTH,0653000,06001404300,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,,,6.8,8.2,"5,314","(37.8462444308, -122.215089471)",HLTHOUT,PHLTH,0653000,06001404400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.7,,,6.8,9.0,"1,677","(37.826311398, -122.215864593)",HLTHOUT,PHLTH,0653000,06001404501,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,,,7.1,8.7,"5,784","(37.8345260012, -122.202615122)",HLTHOUT,PHLTH,0653000,06001404502,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,,,7.3,9.5,"4,353","(37.8197461437, -122.191060456)",HLTHOUT,PHLTH,0653000,06001404600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,,,7.4,9.6,"1,954","(37.8133625479, -122.207011943)",HLTHOUT,PHLTH,0653000,06001404700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,,,9.9,12.1,"2,684","(37.805507666, -122.213196181)",HLTHOUT,PHLTH,0653000,06001404800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001404900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,8.7,11.0,"4,129","(37.8041479454, -122.221501328)",HLTHOUT,PHLTH,0653000,06001404900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,8.0,9.5,"3,136","(37.808319005, -122.227637851)",HLTHOUT,PHLTH,0653000,06001405000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,,,7.0,8.9,"4,197","(37.8114476901, -122.232183567)",HLTHOUT,PHLTH,0653000,06001405100,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,,,8.0,9.3,"4,597","(37.8052603497, -122.243387816)",HLTHOUT,PHLTH,0653000,06001405200,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,,,7.7,9.3,"2,603","(37.8020757233, -122.251355806)",HLTHOUT,PHLTH,0653000,06001405301,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,,,14.3,17.0,"2,530","(37.7985013742, -122.254249534)",HLTHOUT,PHLTH,0653000,06001405302,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,,,14.0,16.6,"3,957","(37.796538424, -122.249456214)",HLTHOUT,PHLTH,0653000,06001405401,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,,,16.6,19.2,"3,114","(37.793331957, -122.246100597)",HLTHOUT,PHLTH,0653000,06001405402,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,11.4,13.9,"3,643","(37.7982821405, -122.243279079)",HLTHOUT,PHLTH,0653000,06001405500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,10.0,11.6,"3,137","(37.8008018778, -122.237272571)",HLTHOUT,PHLTH,0653000,06001405600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.9,,,13.2,14.7,"3,243","(37.798230741, -122.229673714)",HLTHOUT,PHLTH,0653000,06001405700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,,,13.1,15.6,"3,965","(37.7939451727, -122.233098551)",HLTHOUT,PHLTH,0653000,06001405800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.6,,,17.1,20.0,"3,910","(37.7877860105, -122.235770052)",HLTHOUT,PHLTH,0653000,06001405901,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001405902,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.2,,,14.9,17.7,"3,035","(37.79094467, -122.240952979)",HLTHOUT,PHLTH,0653000,06001405902,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.0,,,16.5,19.6,"3,450","(37.7864662771, -122.250283125)",HLTHOUT,PHLTH,0653000,06001406000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.7,,,13.2,16.1,"4,381","(37.7736292782, -122.227832932)",HLTHOUT,PHLTH,0653000,06001406100,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,,,13.9,16.6,"4,649","(37.7850448575, -122.230735917)",HLTHOUT,PHLTH,0653000,06001406201,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.9,,,17.9,21.8,"4,718","(37.7819786155, -122.226555686)",HLTHOUT,PHLTH,0653000,06001406202,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.6,,,15.4,17.8,"4,113","(37.7892881166, -122.225012511)",HLTHOUT,PHLTH,0653000,06001406300,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,,,13.6,15.8,"2,145","(37.7955609744, -122.221869561)",HLTHOUT,PHLTH,0653000,06001406400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,,,13.6,15.8,"5,930","(37.7880813947, -122.216986645)",HLTHOUT,PHLTH,0653000,06001406500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406601,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,,,13.9,15.9,"4,596","(37.7936085268, -122.20795677)",HLTHOUT,PHLTH,0653000,06001406601,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406602,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.2,,,13.2,15.3,"2,493","(37.7964782251, -122.214307233)",HLTHOUT,PHLTH,0653000,06001406602,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,,,9.0,11.6,"5,048","(37.8033164563, -122.202224747)",HLTHOUT,PHLTH,0653000,06001406700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,,,9.1,10.4,"3,428","(37.7978944692, -122.194957328)",HLTHOUT,PHLTH,0653000,06001406800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001406900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,,,10.0,12.1,"3,719","(37.7932755007, -122.190380167)",HLTHOUT,PHLTH,0653000,06001406900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,,,14.6,16.9,"5,885","(37.7879430014, -122.202489904)",HLTHOUT,PHLTH,0653000,06001407000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,,,18.0,21.2,"3,414","(37.7831287129, -122.214396512)",HLTHOUT,PHLTH,0653000,06001407101,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,,,13.1,15.4,"4,351","(37.7807762186, -122.210238357)",HLTHOUT,PHLTH,0653000,06001407102,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.3,,,16.5,20.0,"6,746","(37.7777848789, -122.219282011)",HLTHOUT,PHLTH,0653000,06001407200,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.4,,,13.2,15.6,"2,598","(37.763011461, -122.212631761)",HLTHOUT,PHLTH,0653000,06001407300,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.1,,,15.6,18.6,"3,954","(37.7710406724, -122.206748)",HLTHOUT,PHLTH,0653000,06001407400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,,,19.8,22.1,"3,931","(37.7695150404, -122.197609084)",HLTHOUT,PHLTH,0653000,06001407500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.7,,,13.8,15.6,"6,027","(37.7775293857, -122.203199072)",HLTHOUT,PHLTH,0653000,06001407600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,,,10.9,12.2,"4,109","(37.7765227814, -122.193196558)",HLTHOUT,PHLTH,0653000,06001407700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,,,8.8,10.4,"2,425","(37.7817412607, -122.186659635)",HLTHOUT,PHLTH,0653000,06001407800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001407900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,8.9,10.8,"2,706","(37.7884276604, -122.184783412)",HLTHOUT,PHLTH,0653000,06001407900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,,,7.8,9.3,"2,671","(37.8029679968, -122.183012067)",HLTHOUT,PHLTH,0653000,06001408000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,,,7.9,9.2,"5,991","(37.785376267, -122.157477586)",HLTHOUT,PHLTH,0653000,06001408100,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.2,,,12.0,14.6,"4,054","(37.7751005595, -122.175572861)",HLTHOUT,PHLTH,0653000,06001408200,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.5,,,12.2,14.8,"4,167","(37.7710979965, -122.164516762)",HLTHOUT,PHLTH,0653000,06001408300,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.6,,,18.8,22.4,"3,323","(37.7646055871, -122.170959598)",HLTHOUT,PHLTH,0653000,06001408400,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.8,,,17.5,20.1,"4,972","(37.7604176316, -122.178511131)",HLTHOUT,PHLTH,0653000,06001408500,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.0,,,18.9,21.2,"5,492","(37.7661964172, -122.182302802)",HLTHOUT,PHLTH,0653000,06001408600,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.7,,,16.6,18.9,"7,207","(37.7688611555, -122.188943169)",HLTHOUT,PHLTH,0653000,06001408700,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,,,18.2,21.0,"5,547","(37.7588039971, -122.196942205)",HLTHOUT,PHLTH,0653000,06001408800,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001408900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,,,18.8,21.7,"3,414","(37.7541815542, -122.188780147)",HLTHOUT,PHLTH,0653000,06001408900,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001409000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.9,,,14.7,17.1,"3,552","(37.7275275684, -122.214361158)",HLTHOUT,PHLTH,0653000,06001409000,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001409100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,,,16.6,20.0,"2,255","(37.732326167, -122.183499604)",HLTHOUT,PHLTH,0653000,06001409100,Physical Health
2014,CA,California,Oakland,Census Tract,BRFSS,Health Outcomes,0653000-06001409200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.2,,,14.9,17.5,"3,152","(37.7290845983, -122.177787226)",HLTHOUT,PHLTH,0653000,06001409200,Physical Health
